CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count
789204933,65,M,1,Uneducated,Single,Less than $40K,Blue,55,3
711100608,55,M,1,Uneducated,Single,$60K - $80K,Blue,48,5
713591283,36,F,3,Uneducated,Married,Unknown,Blue,23,6
719344608,46,F,3,Graduate,Single,Less than $40K,Blue,27,6
787659483,58,F,1,Doctorate,Married,Less than $40K,Blue,48,4
822948708,42,F,3,Uneducated,Divorced,Less than $40K,Blue,38,5
710080383,38,F,2,Graduate,Single,$40K - $60K,Blue,36,6
715596783,29,F,1,Uneducated,Married,Less than $40K,Blue,18,3
798773208,46,F,4,Unknown,Divorced,Unknown,Blue,40,5
768624258,55,F,2,Graduate,Single,Less than $40K,Blue,49,2
721412208,57,F,2,High School,Married,Less than $40K,Blue,36,4
708129933,45,F,4,Graduate,Single,Less than $40K,Blue,36,5
719703483,47,F,1,Doctorate,Divorced,Less than $40K,Blue,37,6
708290208,43,F,3,High School,Married,Less than $40K,Silver,31,3
710431158,52,F,3,Unknown,Single,Unknown,Blue,36,3
816528333,64,F,0,High School,Single,Less than $40K,Blue,56,6
778760808,52,F,2,Graduate,Married,Less than $40K,Blue,39,4
718025808,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6
815860008,40,F,3,Uneducated,Married,Less than $40K,Blue,35,5
780126033,50,M,4,Unknown,Married,$40K - $60K,Blue,35,6
720135333,45,F,5,Graduate,Single,Less than $40K,Blue,34,5
719174433,36,F,1,Unknown,Single,Less than $40K,Blue,24,2
821521983,51,F,3,High School,Single,Unknown,Blue,46,4
716961933,43,F,2,Graduate,Married,Less than $40K,Blue,36,5
712834533,51,F,2,Unknown,Single,Less than $40K,Blue,39,5
710544033,47,M,2,Unknown,Married,$80K - $120K,Blue,36,3
710622333,39,F,2,High School,Single,$40K - $60K,Blue,28,3
714277758,40,M,1,High School,Single,$40K - $60K,Blue,28,6
713166333,38,F,2,High School,Married,Unknown,Blue,27,5
714346608,51,F,2,Graduate,Single,$40K - $60K,Blue,36,3
778284783,44,M,5,Unknown,Married,$60K - $80K,Blue,34,5
714721608,38,M,3,Graduate,Single,$120K +,Blue,29,4
716453883,47,M,5,Unknown,Single,$120K +,Blue,39,6
713876958,32,F,0,Unknown,Single,Unknown,Blue,26,6
794967408,53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,5
798481383,40,F,3,Uneducated,Married,Less than $40K,Blue,34,5
718697583,45,M,3,Graduate,Divorced,$60K - $80K,Blue,36,6
711799458,41,M,4,Graduate,Single,$40K - $60K,Blue,36,3
823904133,53,F,2,College,Single,Unknown,Blue,49,2
718005108,44,F,5,College,Married,Less than $40K,Blue,34,4
717877533,39,F,2,Graduate,Single,$40K - $60K,Blue,36,5
711883833,50,F,1,Uneducated,Single,Less than $40K,Blue,37,6
711646908,39,M,3,Unknown,Single,$60K - $80K,Blue,23,1
718171308,44,F,3,Graduate,Married,Less than $40K,Blue,36,6
709627983,56,F,3,Post-Graduate,Single,Less than $40K,Blue,36,4
716580933,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,3
713600958,50,M,1,Unknown,Married,$120K +,Blue,38,4
772248408,40,F,3,Graduate,Single,Less than $40K,Blue,29,5
720196158,48,M,3,Unknown,Single,$60K - $80K,Blue,40,6
770024733,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1
710912733,44,F,1,Uneducated,Married,Less than $40K,Blue,36,3
712860858,56,F,2,Graduate,Unknown,Unknown,Blue,45,5
708702258,40,F,3,Uneducated,Single,Unknown,Blue,36,3
797169633,41,M,4,Graduate,Single,$120K +,Blue,35,5
709922508,40,F,4,Unknown,Married,Less than $40K,Blue,28,4
712802733,45,F,4,High School,Divorced,Less than $40K,Blue,36,3
716981358,40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,3
758787333,52,M,3,Uneducated,Unknown,$120K +,Blue,45,4
720519333,59,F,2,Unknown,Single,Unknown,Blue,45,1
717387933,49,F,2,High School,Divorced,Less than $40K,Blue,36,6
738195708,47,M,2,Graduate,Divorced,$80K - $120K,Blue,40,6
708560733,42,F,3,Graduate,Divorced,Less than $40K,Blue,36,5
717001908,41,F,5,Graduate,Married,Less than $40K,Blue,28,6
768972558,43,M,5,High School,Married,$120K +,Blue,37,4
716899233,40,F,4,Graduate,Single,Less than $40K,Gold,20,6
715567608,45,F,1,High School,Unknown,Less than $40K,Blue,35,4
713264583,43,M,2,High School,Married,$120K +,Silver,23,3
716769783,48,F,2,Graduate,Married,Unknown,Blue,40,3
719564208,46,F,1,Uneducated,Single,$40K - $60K,Blue,30,3
716680983,41,F,3,Doctorate,Married,Less than $40K,Blue,36,3
715719033,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,4
713229633,45,F,0,Unknown,Married,$40K - $60K,Blue,30,3
788246958,44,F,2,Graduate,Married,Unknown,Blue,36,3
720419358,35,F,2,Uneducated,Single,Less than $40K,Blue,36,3
772545858,49,F,4,Graduate,Married,Less than $40K,Blue,39,4
771431133,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4
717800358,48,M,3,High School,Single,$80K - $120K,Blue,36,3
798041508,50,F,4,Graduate,Single,Less than $40K,Blue,44,2
710626758,44,M,4,Uneducated,Unknown,$60K - $80K,Blue,36,6
718982058,37,M,3,Graduate,Divorced,$40K - $60K,Blue,36,5
791822733,47,F,3,High School,Single,Unknown,Blue,41,5
718762308,35,F,1,Graduate,Single,Unknown,Blue,36,6
716841783,51,M,0,Graduate,Married,$120K +,Blue,36,4
794524833,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4
721359183,33,F,2,Unknown,Married,$40K - $60K,Blue,19,4
715014633,32,F,0,Uneducated,Married,Unknown,Blue,36,6
714372333,59,F,0,Doctorate,Married,Less than $40K,Blue,52,6
766946058,51,F,2,Unknown,Unknown,$40K - $60K,Blue,44,4
708549033,50,F,1,High School,Married,Less than $40K,Blue,32,4
708378108,39,F,1,Post-Graduate,Married,$40K - $60K,Blue,36,5
826168083,49,F,4,Unknown,Divorced,Less than $40K,Blue,45,3
779320008,43,M,3,College,Married,$80K - $120K,Blue,25,3
715312158,41,F,2,Graduate,Single,Less than $40K,Blue,29,4
711688983,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4
714393708,54,F,0,College,Married,$40K - $60K,Blue,46,6
789477483,40,F,5,Unknown,Single,Unknown,Blue,31,6
712481733,55,F,2,Graduate,Married,Less than $40K,Blue,36,4
713153733,49,F,2,Graduate,Unknown,Less than $40K,Blue,29,6
780201633,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4
709285683,48,M,4,Unknown,Divorced,$60K - $80K,Blue,31,4
789823383,44,F,3,Unknown,Single,Less than $40K,Blue,34,3
709980783,51,F,3,High School,Divorced,Less than $40K,Blue,36,4
772054458,43,M,3,Unknown,Unknown,$60K - $80K,Blue,32,4
788095158,52,M,3,Uneducated,Married,$80K - $120K,Blue,44,3
717045033,45,F,3,Unknown,Married,Unknown,Blue,36,6
710503308,48,F,2,Graduate,Single,Unknown,Blue,29,6
757167633,50,M,2,Uneducated,Single,$60K - $80K,Blue,43,4
779739783,43,M,2,Graduate,Married,$60K - $80K,Blue,28,6
758653833,34,F,1,Graduate,Married,$40K - $60K,Blue,27,3
771288258,48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6
716855058,49,F,4,Graduate,Married,Less than $40K,Blue,38,5
708433683,54,M,2,Graduate,Married,$80K - $120K,Blue,37,3
713175483,44,F,2,Graduate,Married,Less than $40K,Blue,40,6
709500183,46,F,3,College,Married,Less than $40K,Blue,36,2
789238683,53,M,2,Uneducated,Divorced,$120K +,Blue,42,4
710502258,39,M,3,Graduate,Single,$60K - $80K,Blue,36,5
715445058,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3
719464758,52,F,1,College,Single,Less than $40K,Blue,43,5
708442158,51,F,1,College,Married,Unknown,Blue,38,3
718524783,40,M,3,High School,Unknown,$80K - $120K,Blue,34,1
717093858,49,F,2,College,Married,Less than $40K,Blue,36,4
711654558,46,M,3,Graduate,Unknown,$60K - $80K,Blue,36,6
718924983,59,M,0,Uneducated,Single,$60K - $80K,Blue,48,5
717463608,38,F,1,Unknown,Married,$40K - $60K,Blue,26,5
715779333,45,F,3,Graduate,Single,Less than $40K,Blue,36,5
708117933,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3
789563658,64,M,0,College,Single,Less than $40K,Silver,56,5
709239483,49,F,1,Graduate,Married,$40K - $60K,Blue,36,5
766456683,51,F,1,Graduate,Married,Less than $40K,Blue,44,6
779703258,41,F,4,Graduate,Single,Less than $40K,Blue,24,3
709719333,41,M,2,High School,Single,$80K - $120K,Blue,29,6
717016833,39,M,4,Uneducated,Married,$80K - $120K,Blue,27,6
711017433,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5
712777233,65,M,0,Graduate,Single,Unknown,Blue,48,1
712706058,44,F,5,Graduate,Single,Less than $40K,Blue,37,1
720905133,43,M,3,Graduate,Unknown,$80K - $120K,Blue,29,1
712947333,54,F,4,Unknown,Married,Less than $40K,Blue,43,3
806995683,61,M,0,Doctorate,Single,$60K - $80K,Blue,56,4
720575058,47,M,3,Unknown,Single,$60K - $80K,Blue,36,3
770828358,38,M,1,Graduate,Unknown,$80K - $120K,Blue,25,4
721361433,51,F,3,Graduate,Married,Unknown,Blue,37,6
770268933,44,M,5,Unknown,Married,$60K - $80K,Silver,38,3
789209283,48,F,3,High School,Single,Less than $40K,Blue,37,5
716204883,53,M,4,College,Unknown,$60K - $80K,Blue,44,5
715506258,50,M,2,High School,Married,$80K - $120K,Blue,36,6
711871758,30,F,1,Graduate,Married,Less than $40K,Blue,36,2
772655733,41,M,1,Uneducated,Single,$80K - $120K,Blue,31,6
719519058,55,F,4,High School,Married,Less than $40K,Blue,36,4
716873733,43,F,4,Post-Graduate,Divorced,Less than $40K,Blue,30,4
780383358,48,M,3,Graduate,Married,$60K - $80K,Blue,38,6
718522308,41,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,29,6
716308683,47,F,3,High School,Married,Less than $40K,Blue,36,6
719056833,55,F,1,Unknown,Married,Less than $40K,Blue,46,5
712303908,47,F,4,College,Married,Less than $40K,Blue,38,3
715572783,51,M,3,Graduate,Married,$80K - $120K,Blue,31,6
713641233,44,F,3,High School,Single,Unknown,Blue,31,5
712854633,49,F,2,Unknown,Single,Unknown,Blue,39,4
779340183,53,F,1,College,Single,Less than $40K,Blue,35,3
771952683,47,F,3,High School,Married,Less than $40K,Blue,36,3
716639058,51,M,2,Graduate,Single,$120K +,Blue,40,4
779027733,53,F,4,Unknown,Single,Less than $40K,Blue,34,6
713368833,49,M,2,College,Single,$60K - $80K,Blue,41,6
713926308,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4
720206658,40,F,3,Graduate,Married,Less than $40K,Blue,29,6
708720558,44,M,3,College,Married,$60K - $80K,Blue,30,5
713857758,53,F,1,Graduate,Married,Unknown,Blue,36,6
711255858,42,F,4,Unknown,Married,Less than $40K,Blue,30,4
798717783,51,F,2,Unknown,Single,Less than $40K,Blue,45,3
710674533,46,M,1,Uneducated,Married,$60K - $80K,Blue,34,3
718642458,40,M,4,High School,Unknown,$80K - $120K,Blue,36,6
709788783,47,M,4,Unknown,Divorced,$40K - $60K,Blue,35,3
752199183,51,F,1,Uneducated,Married,Unknown,Blue,44,6
789707433,41,F,4,High School,Single,Unknown,Blue,28,4
717448383,41,M,4,Unknown,Single,$80K - $120K,Blue,28,1
779468808,43,M,1,High School,Married,$40K - $60K,Blue,25,6
790000608,64,F,1,Graduate,Single,Less than $40K,Blue,56,4
770917608,42,F,1,Uneducated,Married,Less than $40K,Blue,29,3
716307558,50,F,3,High School,Married,Less than $40K,Blue,40,6
719048133,52,F,2,Uneducated,Married,Less than $40K,Blue,42,6
771488583,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4
717202908,39,M,5,College,Married,$80K - $120K,Blue,29,3
720696558,44,M,2,Graduate,Single,$80K - $120K,Blue,31,5
788989083,57,F,3,College,Single,$40K - $60K,Blue,44,3
720398958,53,F,1,Uneducated,Single,Less than $40K,Blue,43,6
716530533,43,F,2,Uneducated,Single,Less than $40K,Blue,36,3
714499908,45,F,3,Unknown,Married,$40K - $60K,Blue,31,5
708879483,48,F,1,College,Divorced,Less than $40K,Blue,36,6
716044383,41,F,3,High School,Unknown,Unknown,Blue,36,5
781320783,47,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3
711657783,50,F,2,College,Single,Less than $40K,Blue,41,6
715423233,46,M,5,Unknown,Married,$60K - $80K,Blue,35,3
719264058,51,F,0,Graduate,Married,Unknown,Blue,36,5
711120333,43,M,5,Unknown,Married,$60K - $80K,Blue,36,3
714100008,47,F,2,College,Married,Less than $40K,Blue,36,6
798030933,47,M,4,College,Single,$60K - $80K,Blue,41,5
708223383,47,F,3,High School,Married,Unknown,Blue,39,6
708705783,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6
778949133,44,M,1,Uneducated,Married,$80K - $120K,Blue,29,4
709017258,51,F,2,Unknown,Married,Less than $40K,Blue,36,1
709161108,44,M,1,Unknown,Single,$60K - $80K,Blue,33,3
716842908,41,F,5,Uneducated,Single,Less than $40K,Blue,30,4
787513533,47,F,1,Uneducated,Married,Less than $40K,Blue,36,6
717949983,47,M,1,Uneducated,Married,$40K - $60K,Blue,36,3
714089658,41,M,2,Graduate,Single,$60K - $80K,Blue,36,3
718863258,54,F,2,Doctorate,Married,Less than $40K,Blue,41,2
717549408,44,M,4,Graduate,Married,$80K - $120K,Blue,36,3
807600633,44,F,2,Doctorate,Divorced,Unknown,Blue,39,6
770293758,44,M,3,High School,Single,Less than $40K,Blue,38,6
765584208,43,F,3,Unknown,Divorced,Less than $40K,Blue,30,3
811989858,49,M,4,Uneducated,Unknown,$60K - $80K,Silver,44,6
721276383,47,F,2,Post-Graduate,Divorced,$40K - $60K,Blue,33,6
708585933,44,F,4,High School,Single,Less than $40K,Blue,36,6
713283933,42,M,2,Uneducated,Married,$40K - $60K,Blue,30,1
714915633,42,M,0,High School,Single,$60K - $80K,Blue,36,4
709236633,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,28,3
827948133,47,F,3,Graduate,Single,Less than $40K,Blue,43,4
718946358,44,M,3,Uneducated,Single,$40K - $60K,Blue,30,3
714400308,60,F,0,Uneducated,Single,Less than $40K,Silver,49,3
789670533,41,F,2,High School,Married,$40K - $60K,Blue,26,5
770942283,46,F,2,Unknown,Single,Less than $40K,Blue,33,4
827074758,42,F,3,Uneducated,Single,Less than $40K,Blue,38,4
818326083,54,F,3,High School,Married,$40K - $60K,Blue,49,5
712292133,45,F,3,College,Married,Less than $40K,Blue,36,4
709449333,49,M,1,High School,Single,$60K - $80K,Blue,40,6
788840283,42,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5
716013858,53,M,0,Graduate,Single,$80K - $120K,Blue,34,3
712229283,48,F,4,Doctorate,Unknown,Unknown,Blue,24,4
751422258,45,F,4,Graduate,Married,Less than $40K,Blue,38,6
715691808,41,F,3,Uneducated,Divorced,Less than $40K,Blue,30,5
794273283,51,M,3,Uneducated,Single,$80K - $120K,Blue,45,3
788838033,45,M,2,College,Single,$60K - $80K,Blue,29,3
712778658,52,F,3,Graduate,Married,Less than $40K,Blue,39,4
789580908,44,F,3,High School,Single,Less than $40K,Blue,37,3
778965183,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,30,5
714462558,44,F,5,Unknown,Married,Unknown,Blue,36,4
789013833,50,M,2,High School,Married,$120K +,Silver,37,5
800869758,49,M,3,Unknown,Married,$80K - $120K,Blue,43,6
807426033,37,M,2,Unknown,Single,$60K - $80K,Blue,32,4
720091083,43,M,4,Graduate,Married,$120K +,Blue,31,6
711918033,37,F,3,Unknown,Married,Less than $40K,Blue,17,3
709679658,58,F,2,Graduate,Single,$40K - $60K,Blue,50,4
779296908,46,F,3,Graduate,Single,Less than $40K,Blue,28,5
720682308,59,F,0,Uneducated,Single,Unknown,Blue,46,5
714084483,49,F,3,Uneducated,Single,Unknown,Blue,36,4
719495958,42,F,1,Unknown,Married,Less than $40K,Blue,36,3
789775308,54,F,2,Doctorate,Divorced,Less than $40K,Blue,43,6
714726858,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6
709749483,40,F,2,Graduate,Unknown,Less than $40K,Blue,29,5
710926383,32,F,2,Post-Graduate,Married,$40K - $60K,Blue,24,5
717172308,45,F,3,High School,Married,$40K - $60K,Blue,37,4
771795933,49,M,4,Unknown,Single,$120K +,Blue,38,3
785024808,53,F,1,High School,Single,Less than $40K,Blue,47,6
710277183,34,F,3,Uneducated,Single,$40K - $60K,Blue,27,3
714647808,49,F,0,Graduate,Single,Less than $40K,Blue,39,4
709857033,60,F,1,College,Single,$40K - $60K,Blue,50,5
714283458,40,M,2,College,Single,$80K - $120K,Blue,36,5
804829533,59,M,0,High School,Single,$60K - $80K,Blue,54,3
716702358,44,F,2,Unknown,Married,Less than $40K,Blue,33,5
720028683,49,F,2,High School,Married,$40K - $60K,Blue,39,5
757044033,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,3
719672283,47,M,4,Graduate,Married,$60K - $80K,Silver,39,4
719054733,52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4
793336383,47,F,1,High School,Married,Less than $40K,Blue,41,3
795599883,57,F,2,Uneducated,Married,Unknown,Blue,51,3
715650783,41,M,2,High School,Married,$60K - $80K,Blue,36,6
711819708,33,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3
713041683,55,M,2,Graduate,Married,$120K +,Blue,36,3
779544708,50,M,2,Unknown,Married,$120K +,Gold,35,4
712967508,47,M,3,Doctorate,Unknown,$60K - $80K,Blue,36,4
710231433,56,M,1,Uneducated,Unknown,$60K - $80K,Blue,43,5
817960533,41,M,4,Unknown,Married,$60K - $80K,Blue,36,5
713431008,46,F,5,High School,Married,Unknown,Blue,36,5
709663608,43,F,1,Graduate,Married,Less than $40K,Blue,36,4
754851783,39,M,4,High School,Married,$60K - $80K,Blue,32,4
808743558,42,F,3,High School,Married,Unknown,Blue,37,3
778905033,45,F,5,Graduate,Divorced,Less than $40K,Blue,26,3
720844008,54,F,4,Graduate,Single,Less than $40K,Blue,45,6
714286383,59,M,0,High School,Single,$120K +,Blue,36,4
718767183,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6
712707408,43,F,2,Unknown,Married,Less than $40K,Blue,33,4
789859833,41,M,4,Doctorate,Unknown,Less than $40K,Blue,31,6
812411058,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3
712311258,48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5
778397358,42,M,5,Unknown,Married,$60K - $80K,Blue,22,6
715340733,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5
797495958,42,F,3,Unknown,Unknown,$40K - $60K,Blue,36,3
720384633,48,M,3,Uneducated,Single,$40K - $60K,Blue,36,6
810868758,39,M,3,Uneducated,Married,$40K - $60K,Blue,34,5
719105433,48,F,3,College,Single,Unknown,Blue,38,3
715609533,47,F,3,Unknown,Single,Less than $40K,Blue,35,1
712160058,59,F,2,Uneducated,Married,Less than $40K,Blue,51,5
779130108,33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3
712335858,48,F,4,Graduate,Married,Less than $40K,Blue,36,4
789643383,49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3
717733158,43,F,3,Doctorate,Married,Less than $40K,Blue,29,4
713205108,42,F,4,Graduate,Married,$40K - $60K,Blue,27,3
719749083,63,M,0,Doctorate,Single,Less than $40K,Blue,54,5
811762383,42,F,2,Graduate,Married,Less than $40K,Blue,37,4
708710283,45,M,5,Doctorate,Married,$120K +,Silver,36,6
708542283,58,F,1,Doctorate,Married,Less than $40K,Blue,47,5
720667383,39,F,2,High School,Married,Less than $40K,Blue,32,5
822952158,53,F,2,Graduate,Married,Less than $40K,Blue,49,4
716922633,38,M,2,Uneducated,Single,$120K +,Blue,30,6
709081683,65,M,1,High School,Single,Less than $40K,Blue,54,3
710211783,38,F,4,Unknown,Married,Less than $40K,Blue,26,3
720364158,55,F,3,Graduate,Unknown,Unknown,Blue,36,4
713064783,60,F,1,Unknown,Unknown,$40K - $60K,Blue,48,3
709873683,60,M,0,Doctorate,Unknown,$40K - $60K,Silver,53,4
758106108,45,F,2,Uneducated,Single,Less than $40K,Blue,38,3
711445233,42,F,5,Uneducated,Single,Less than $40K,Blue,36,6
778912683,51,F,2,Graduate,Single,Unknown,Blue,32,3
780496833,56,F,1,College,Single,Less than $40K,Blue,43,3
720057183,49,F,4,Doctorate,Single,Less than $40K,Blue,42,5
789081408,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6
720634683,48,F,2,College,Married,Unknown,Blue,37,5
808732458,48,M,3,Unknown,Married,$120K +,Blue,43,5
719947533,46,F,2,Graduate,Married,Unknown,Blue,36,6
715452408,37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4
718103733,41,F,4,Unknown,Married,Less than $40K,Blue,31,4
788705358,44,M,4,High School,Married,$120K +,Blue,33,4
772105608,48,F,4,Uneducated,Single,Less than $40K,Blue,37,6
718396533,47,M,3,College,Single,$80K - $120K,Blue,38,5
712949733,46,M,5,High School,Single,$40K - $60K,Blue,37,3
772036233,62,M,1,Graduate,Single,$80K - $120K,Blue,51,6
713285058,46,F,3,Doctorate,Single,Less than $40K,Blue,34,4
710289783,43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5
780390108,44,F,3,College,Married,$40K - $60K,Blue,34,3
720585183,50,M,3,High School,Married,$60K - $80K,Blue,35,3
711831558,49,M,4,College,Divorced,$120K +,Blue,41,3
710854008,48,M,3,Unknown,Unknown,$40K - $60K,Blue,37,3
717017808,62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6
823615983,54,M,2,Uneducated,Single,$40K - $60K,Blue,50,2
807587433,56,F,2,Doctorate,Married,Less than $40K,Blue,51,4
709987683,46,F,4,Graduate,Married,Unknown,Blue,36,4
714435408,57,M,3,High School,Single,$80K - $120K,Blue,38,4
718994583,48,F,2,College,Single,Less than $40K,Blue,35,3
793616883,39,F,5,Graduate,Single,Less than $40K,Blue,33,5
779978283,45,F,3,High School,Married,Unknown,Blue,34,4
713370033,53,F,0,Graduate,Single,Less than $40K,Blue,40,4
710482533,26,M,0,Unknown,Married,$120K +,Blue,17,4
778830933,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3
736145283,43,M,2,College,Married,$80K - $120K,Blue,24,6
778718658,33,F,2,High School,Divorced,Unknown,Blue,15,3
719482008,45,M,1,Uneducated,Single,$60K - $80K,Blue,35,5
715004808,49,F,2,High School,Married,Less than $40K,Blue,39,5
720014358,38,F,1,Doctorate,Single,Less than $40K,Blue,26,5
718208358,43,M,5,Uneducated,Married,$120K +,Blue,31,4
713380308,42,F,4,Uneducated,Single,Less than $40K,Blue,36,6
716477133,42,F,4,Uneducated,Single,Less than $40K,Blue,32,3
713949858,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4
827619933,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3
779135808,56,F,2,Doctorate,Single,$40K - $60K,Blue,38,5
719751483,39,F,2,Uneducated,Single,Less than $40K,Blue,36,4
